123, "virtues_and_government_is_it"
80, "dry_and_hot_in_the"
75, "half_an_each_of_ounce"
53, "of_feast_george_st_the"
47, "liver_and_of_spleen_the"
44, "it_and_is_under_virtues"
44, "the_dominion_is_of_under"
44, "in_and_dry_the_third"
42, "is_it_the_under_virtues"
38, "under_dominion_is_it_the"
37, "of_a_an_hour_quarter"
36, "an_herb_is_it_of"
35, "it_an_and_is_virtues"
35, "seed_and_is_ripe_the"
35, "it_a_and_is_virtues"
35, "the_degree_dry_in_third"
35, "in_and_dry_second_the"
34, "of_ceremonies_master_the_the"
33, "is_an_herb_it_virtues"
33, "water_distilled_of_the_the"
32, "part_any_in_of_the"
32, "the_and_liver_obstructions_of"
32, "of_college_juice_take_the"
31, "the_juice_of_of_take"
30, "the_degree_dry_in_second"
29, "of_any_body_part_the"
29, "and_an_an_half_ounce"
28, "into_a_it_make_mass"
28, "eve_of_on_the_the"
27, "death_of_on_the_the"
27, "and_dry_hot_in_is"
27, "and_an_drams_half_two"
26, "end_at_of_the_the"
24, "virtues_and_are_government_they"
24, "are_that_those_troubled_with"
24, "and_a_an_dram_half"
23, "from_fire_it_take_the"
23, "of_fits_mother_the_the"
23, "flowers_in_it_june_time"
23, "most_noble_of_order_this"
23, "of_a_label_points_three"
22, "of_decoction_herb_the_the"
22, "the_and_is_july_seed"
22, "are_as_such_troubled_with"
22, "and_an_dram_half_one"
22, "reign_in_king_of_the"
22, "of_officers_order_the_the"
21, "june_and_flowers_in_july"
21, "at_a_it_of_time"
21, "the_degree_first_hot_in"
21, "is_as_much_sufficient_to"
20, "a_and_half_of_pound"
20, "dominion_of_the_the_under"
20, "of_distilled_herb_the_water"
20, "troubled_are_that_the_with"
20, "two_and_drams_each_of"
20, "according_an_art_electuary_to"
20, "according_an_art_ointment_to"
19, "it_a_and_into_put"
19, "is_in_ripe_seed_the"
19, "places_in_many_of_this"
19, "electuary_according_an_into_to"
19, "feast_at_of_st_the"
18, "middle_in_of_the_the"
18, "the_of_of_roots_take"
18, "and_a_a_half_pound"
18, "of_liver_obstructions_opens_the"
18, "in_and_flowers_it_june"
18, "ripe_august_in_is_seed"
18, "at_a_a_dram_time"
18, "tops_at_of_the_the"
18, "virtues_and_government_is_this"
18, "of_land_many_places_this"
18, "mass_a_according_into_to"
18, "ointment_according_an_into_to"
18, "of_chancellor_order_the_the"
18, "installation_at_of_the_the"
18, "the_elected_in_of_reign"
17, "of_body_other_parts_the"
17, "needs_description_it_no_that"
17, "of_juice_leaves_the_the"
17, "of_college_roots_take_the"
17, "drams_an_and_each_two"
17, "sufficient_as_is_make_to"
17, "a_according_into_it_mass"
17, "according_a_art_mass_to"
17, "in_elected_knights_reign_the"
17, "is_agreed_it_item_that"
16, "excellent_an_for_is_remedy"
16, "the_and_liver_of_stoppings"
16, "applied_and_bruised_the_to"
16, "well_is_known_so_that"
16, "into_an_electuary_it_make"
16, "and_are_dry_hot_in"
16, "to_is_it_make_sufficient"
16, "dram_a_an_and_each"
16, "one_and_dram_each_of"
16, "as_is_much_so_sufficient"
15, "name_in_of_the_the"
15, "the_and_fire_from_it"
15, "same_as_in_manner_the"
15, "and_a_an_half_pound"
15, "dominion_of_the_under_venus"
15, "that_it_known_needs_well"
15, "known_it_so_that_well"
15, "well_are_known_so_that"
15, "of_decoction_leaves_the_the"
15, "in_reins_stone_the_the"
15, "pains_ease_of_the_the"
15, "half_a_each_of_pound"
15, "into_a_it_make_syrup"
15, "of_ensigns_order_the_the"
15, "chapter_a_at_at_held"
15, "the_earl_installation_of_of"
14, "firth_entitled_in_ms_the"
14, "master_of_the_the_to"
14, "top_at_of_the_the"
14, "of_dominion_moon_the_the"
14, "it_known_needs_no_that"
14, "and_and_in_july_june"
14, "the_are_dominion_of_under"
14, "hot_and_dry_is_it"
14, "so_is_it_known_well"
14, "of_dried_powder_the_the"
14, "pains_eases_of_the_the"
14, "to_and_applied_place_the"
14, "and_an_half_one_ounce"
14, "into_a_boil_it_syrup"
14, "as_as_is_much_sufficient"
14, "an_according_into_it_ointment"
14, "end_lower_of_the_the"
14, "order_of_of_the_the"
14, "of_henry_king_reign_the"
14, "or_deputy_his_sovereign_the"
14, "of_count_palatine_rhine_the"
14, "of_earl_installation_the_the"
14, "of_eve_feast_the_the"
13, "th_in_of_the_year"
13, "stand_it_it_let_till"
13, "off_fire_it_take_the"
13, "the_and_fire_it_off"
13, "the_of_raisins_stoned_sun"
13, "end_latter_of_the_the"
13, "into_an_it_make_ointment"
13, "dropped_into_juice_the_the"
13, "dram_a_a_at_half"
13, "dominion_of_saturn_the_under"
13, "and_and_liver_spleen_the"
13, "is_and_root_small_the"
13, "known_so_that_they_well"
13, "they_known_need_no_that"
13, "half_a_dram_each_of"
13, "a_and_dram_each_of"
13, "according_art_into_powder_to"
13, "according_art_into_to_troches"
12, "the_and_commencement_grows_so"
12, "commencement_grows_new_so_the"
12, "ms_'song'_entitled_firth_the"
12, "middle_of_the_the_to"
12, "of_body_parts_the_the"
12, "midst_in_of_the_the"
12, "it_from_take_the_then"
12, "it_and_cold_is_when"
12, "let_and_it_so_stand"
12, "a_of_of_pound_quarter"
12, "of_of_raisins_sun_the"
12, "back_a_of_the_with"
12, "sufficient_a_in_of_quantity"
12, "of_decoction_root_the_the"
12, "wine_and_boiled_drank_in"
12, "virtues_and_government_herb_the"
12, "that_are_for_those_troubled"
12, "that_known_need_they_well"
12, "need_description_no_that_they"
12, "the_degree_hot_in_second"
12, "take_a_half_may_you"
12, "an_and_each_of_ounce"
12, "an_each_half_ounce_the"
12, "dram_an_and_each_one"
12, "make_into_it_sufficient_to"
12, "an_according_electuary_into_it"
12, "appropriated_medicines_of_the_to"
12, "the_came_ceremonies_master_of"
12, "great_of_seal_the_under"
12, "of_order_statutes_the_the"
12, "and_ensigns_habit_of_the"
12, "ensigns_and_habit_of_the"
11, "not_i_need_shall_to"
11, "one_be_of_the_to"
11, "side_of_other_the_the"
11, "year_his_of_th_the"
11, "part_of_th_the_the"
11, "rest_all_of_the_the"
11, "it_and_let_stand_till"
11, "it_a_into_put_then"
11, "and_a_an_half_ounce"
11, "of_a_a_pound_quarter"
11, "dominion_mars_of_the_under"
11, "is_a_it_plant_virtues"
11, "herb_an_is_of_the"
11, "flower_in_june_they_time"
11, "seed_and_is_ripe_their"
11, "of_stalks_the_the_tops"
11, "of_a_dram_powder_the"
11, "under_are_dominion_the_they"
11, "four_feet_high_or_three"
11, "three_feet_high_or_two"
11, "second_and_degree_in_the"
11, "reins_and_bladder_in_the"
11, "half_a_dram_may_take"
11, "strain_and_be_consumed_it"
11, "according_a_art_syrup_to"
11, "of_college_of_oil_take"
11, "of_order_register_the_the"
11, "of_and_ensigns_order_the"
11, "of_institution_order_the_the"
11, "of_choir_middle_the_the"
11, "ancient_and_england_france_quarterly"
11, "run_all_course_their_things"
11, "their_below_course_run_things"
11, "doth_ever_for_god's_love"
11, "for_doth_ever_flow_love"
10, "the_and_at_same_time"
10, "included_in_not_poems_the"
10, "other_of_on_side_the"
10, "earl_of_on_sandwich_the"
10, "death_mr_of_on_the"
10, "death_my_of_on_the"
10, "hath_done_it_when_working"
10, "it_off_take_the_then"
10, "over_fire_it_set_the"
10, "latter_at_end_of_the"
10, "beginning_in_of_the_the"
10, "in_and_flowers_it_july"
