26, "other_of_on_side_the"
25, "end_at_of_the_the"
25, "middle_in_of_the_the"
25, "side_of_other_the_the"
21, "bibl_allg_deutsche_ii_vol"
21, "deutsche_allg_bibl_neue_vol"
19, "the_and_at_same_time"
19, "bibl_allg_deutsche_i_vol"
18, "head_at_of_the_the"
17, "part_of_on_the_the"
17, "matter_a_as_fact_of"
17, "first_for_in_the_time"
16, "vol_bibl_deutsche_i_pp"
16, "i_bibl_pp_vol_–"
15, "allg_bibl_deutsche_neue_review"
15, "of_king_romans_the_the"
14, "vol_bibl_deutsche_ii_pp"
14, "ii_bibl_pp_vol_–"
13, "man_early_in_of_the"
12, "the_in_man_new_world"
12, "old_age_of_stone_the"
12, "poems_of_of_ossian_the"
12, "foot_at_of_the_the"
12, "bottom_at_of_the_the"
12, "of_subject_the_the_verb"
11, "beginning_at_of_the_the"
11, "of_a_a_mile_quarter"
11, "price_cloth_illustrated_per_volume"
11, "per_c_illustrated_price_volume"
10, "in_early_man_new_the"
10, "teutsche_der_merkur_neue_weimar"
10, "hands_into_of_the_the"
10, "midst_in_of_the_the"
10, "course_in_of_the_the"
10, "to_came_it_pass_that"
10, "found_be_in_the_to"
10, "tense_by_compound_formed_the"
10, "of_conjugation_in_the_vidi"
9, "h_frank_h_jr_roberts"
9, "of_authenticity_poems_the_the"
9, "deutsche_allg_bibl_review_vol"
9, "of_p_selma_songs_the"
9, "heart_in_of_the_the"
9, "sake_for_of_the_the"
9, "or_act_an_as_condition"
9, "in_least_not_the_was"
8, "old_and_in_the_world"
8, "great_age_ice_of_the"
8, "in_americas_early_man_the"
8, "history_in_of_the_the"
8, "the_men_of_old_stone"
8, "of_antiquity_in_man_“the"
8, "in_america”_early_man_north"
8, "matter_a_as_course_of"
8, "first_for_since_the_time"
8, "time_first_her_in_the"
8, "vidi_conjugation_in_of_this"
8, "to_form_is_used_words"
8, "edge_of_on_the_the"
8, "go_as_marching_to_we"
8, "marching_berlin_go_to_we"
7, "fossils_extinct_of_the_with"
7, "of_extinct_fossils_mammals_the"
7, "found_been_have_in_the"
7, "the_in_man_old_world"
7, "have_been_seems_the_to"
7, "of_fact_in_spite_the"
7, "the_fact_of_spite_that"
7, "case_in_of_the_the"
7, "worth_is_it_noting_that"
7, "end_of_the_the_towards"
7, "nelson_antiquity_c_nels_“the"
7, "“the_antiquity_c_nelson_of"
7, "antiquity_man_nelson_of_“the"
7, "man_america_antiquity_in_of"
7, "early_in_man_of_“evidence"
7, "in_man_new_of_world"
7, "vol_bibl_deutsche_ii_p"
7, "of_genuineness_poems_the_the"
7, "l_carthon_end_p_–p"
7, "der_bibl_neue_schönen_wissenschaften"
7, "schönen_bibl_der_vol_wissenschaften"
7, "of_ossian_poems_the_translated"
7, "ossian_by_of_poems_translated"
7, "translated_by_james_of_ossian"
